seed,state_idx,ego_id,neighbor_id,fixed_panel_step_index,fixed_panel_step_hash,fixed_panel_fingerprint,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied,learned_q_range,oracle_q_range_from_surface,capacity_head_q_range_consistency_abs,capacity_q_error_bound,capacity_q_error_bound_violation,direction_head_q_consistency_abs,oracle_direction_q_consistency_abs,oracle_argmax_action,oracle_argmin_action,learned_argmax_action,learned_argmin_action,oracle_argmax_count,oracle_argmin_count,oracle_extrema_unique,argmax_match,argmin_match,both_extrema_match,oracle_g_plus,oracle_g_minus,oracle_extrema_gap,extrema_gap_zero,q_raw_sup_error,q_gauge_shift_opt,q_gauge_sup_error,q_gauge_sup_error_check,lambda_C,lambda_C_raw,extrema_stability_certified,extrema_stability_violation,learned_direction_from_q,oracle_direction_from_q,direction_weight_l1,direction_q_error_bound,direction_sign_margin,lambda_D,direction_sign_match_from_q,direction_sign_certified,direction_sign_violation,oracle_capacity_rank,learned_capacity_rank,oracle_capacity_topk_member,learned_capacity_topk_member,oracle_capacity_margin_to_topk_boundary,checkpoint,experiment_seed
3005,8,1,4,8,0c71e2c25ab307b435cb192e8a53cbc89a04bd7584c1c8a92235e15a5994d797,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0140035804361104,0.0,0.0002725676167756,0.0002725676167756,0.0,0.0140035804361104,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0030852169642205,0.0020727225876903,0.0140035804361104,0.0002725676167756,0.0140035804361104,0.0002725676167756,0.0025044854264706,0.0045354617759585,0.0025044854264706,0,0.0140035804361104,0.0,0.0,0.0140035804361104,0,1.1335173251414419e-12,0.0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0074338782578706,0.0004320880398154,0.0070017902180552,0.0070017902180552,inf,inf,0,0,0.0002725676156421,0.0,1.6615384505345263,0.0116337436698753,0.0,inf,0,0,0,4,3,0,0,0.0359999984502792,320,3005
3005,8,1,5,8,0c71e2c25ab307b435cb192e8a53cbc89a04bd7584c1c8a92235e15a5994d797,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0080015733838081,0.0,0.0008683269843459,0.0008683269843459,0.0,0.0080015733838081,0.0,0,1,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0021310871203061,0.00169057495456,0.0080015733838081,0.0008683269843459,0.0080015733838081,0.0008683269843459,0.0012962026521563,0.0029677290003746,0.0012962026521563,0,0.0080015731509774,0.0,2.3283064365386963e-10,0.0080015731509774,0,2.357269310304666e-10,0.0,0,0,10,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0043329815380275,0.0003321949625387,0.0040007865754887,0.0040007865754887,inf,inf,0,0,0.0008683267486189,0.0,1.6615384505345263,0.0066474607275569,0.0,inf,0,0,0,5,4,0,0,0.0359999984502792,320,3005
3005,8,2,0,8,0c71e2c25ab307b435cb192e8a53cbc89a04bd7584c1c8a92235e15a5994d797,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0211412850767374,0.0239999964833259,0.0016335552791133,0.0016335552791133,0.0,0.0211412850767374,0.0239999964833259,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0015467213106964,0.0014269147056207,0.0028587114065885,0.0016335552791133,0.0028587114065885,0.0016335552791133,0.0010735677788034,0.0097424993291497,0.0010735677788034,0,0.0211412850767374,0.0239999964833259,0.0,0.0047215168597176,0,5.0556532484730126e-11,0.0,10,11,10,11,1,1,1,1,1,1,0.0119999982416629,0.0119999982416629,0.0119999982416629,0,0.0529202173929661,-0.0505594589631073,0.0023607584298588,0.0023607584298588,0.196729897981358,4.4100187622721165,1,0,0.0016335552285568,0.0,1.6615384505345263,0.0039224909036339,0.0,inf,0,0,0,2,2,0,0,0.0060000009834766,320,3005
3005,8,2,1,8,0c71e2c25ab307b435cb192e8a53cbc89a04bd7584c1c8a92235e15a5994d797,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0258193314075469,0.0299999974668025,0.0031444441992789,0.0031444441992789,2.5790470453701525e-10,0.0258193314075469,0.0299999974668025,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0017388058782106,0.0014330195318135,0.0041806660592556,0.0031444439413742,0.0041806660592556,0.0031444439413742,0.0030478350818157,0.011155242100358,0.0030478350818157,0,0.0258193323388695,0.0299999974668025,9.313225746154783e-10,0.0056986782583408,0,3.4364467174641256e-10,1.0408340855860844e-17,10,11,10,11,1,1,1,1,1,1,0.0149999968707561,0.0150000005960464,0.0149999968707561,0,0.0551736364141106,-0.0523242972849402,0.0028493391291704,0.0028493391291704,0.1899559815725993,3.678243194948704,1,0,0.0031444445429236,2.5790471494535616e-10,1.6615384505345263,0.0047342865217291,2.5790471494535616e-10,18356727.30036079,1,0,0,1,1,1,1,0.0060000009834766,320,3005
3005,8,2,3,8,0c71e2c25ab307b435cb192e8a53cbc89a04bd7584c1c8a92235e15a5994d797,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0048315585590898,0.0,-0.0017379042692482,-0.0017379042692482,0.0,0.0048315585590898,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.001422000890978,0.001196688421335,0.0048315585590898,-0.0017379042692482,0.0048315585590898,0.0017379042692482,0.0029766142833977,0.0027311670128256,0.0029766142833977,0,0.0048315585590898,0.0,0.0,0.0048315585590898,0,1.0491301859379132e-10,6.938893903907228e-18,0,0,3,1,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0562433060258626,-0.0538275267463177,0.0024157792795449,0.0024157792795449,inf,inf,0,0,-0.0017379043741612,-6.938893903907228e-18,1.6615384522538923,0.0040139101651221,6.938893903907228e-18,inf,0,0,0,3,5,0,0,0.0299999974668025,320,3005
3005,8,2,4,8,0c71e2c25ab307b435cb192e8a53cbc89a04bd7584c1c8a92235e15a5994d797,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0068402476608753,0.0,0.0013751444639638,0.0013751444639638,0.0,0.0068402476608753,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0018584363779188,0.0014290766416464,0.0068402476608753,0.0013751444639638,0.0068402476608753,0.0013751444639638,0.001861578435637,0.0022898474708199,0.001861578435637,0,0.0068402476608753,0.0,0.0,0.0068402476608753,0,3.0017694254737265e-10,0.0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0538374737370759,-0.0504173499066382,0.0034201238304376,0.0034201238304376,inf,inf,0,0,0.0013751447641407,0.0,1.6615384505345263,0.0056826672498615,0.0,inf,0,0,0,4,3,0,0,0.0299999974668025,320,3005
3005,8,2,5,8,0c71e2c25ab307b435cb192e8a53cbc89a04bd7584c1c8a92235e15a5994d797,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0048976796679198,0.0,0.0002524215669836,0.0002524215669836,-1.3877787807814457e-17,0.0048976796679198,0.0,0,1,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0012478385731975,0.0008755976082956,0.0048976796679198,0.0002524215669836,0.0048976796679198,0.0002524215669836,0.0013846281217411,0.0016110392753034,0.0013846281217411,0,0.0048976796679198,0.0,0.0,0.0048976796679198,0,4.251572786320365e-11,1.3877787807814457e-17,0,0,9,1,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0529823768883943,-0.0505335370544344,0.0024488398339599,0.0024488398339599,inf,inf,0,0,0.0002524216094994,0.0,1.6615384505345263,0.004068841543325,0.0,inf,0,0,0,5,4,0,0,0.0299999974668025,320,3005
3005,9,0,1,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0261045303195714,0.0300000011920928,-6.653647869825363e-05,-6.653647869825363e-05,-1.3877787807814457e-17,0.0261045303195714,0.0300000011920928,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0065626861952039,0.0056171286300089,0.0038954708725214,-6.653647869823975e-05,0.0038954708725214,6.653647869823975e-05,0.0074077937752008,0.0116420406848192,0.0074077937752008,0,0.0261045303195714,0.0300000011920928,0.0,0.0231764391064643,0,5.128997494080467e-09,2.0816681711721685e-17,10,11,10,12,1,1,1,1,0,0,0.0150000005960464,0.0150000005960464,0.0150000005960464,0,0.0486315935850143,0.0370433740317821,0.0115882195532321,0.0115882195532321,0.7725479395171825,3.242106110171234,0,0,-6.654160769574771e-05,6.938893903907228e-18,1.6615384505345263,0.0192542723609313,6.938893903907228e-18,inf,0,0,0,2,1,0,1,0.0059999972581863,320,3005
3005,9,0,2,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0230788774788379,0.0359999984502792,0.0049544279463589,0.0049544279463589,0.0024923065368945,0.0230788774788379,0.0359999984502792,1,4,0.9076921939849854,0.209446940640395,13,1.6615383533331065,0.0065633864709664,0.0060243501201183,0.0129211209714412,0.0024621214094643,0.0129211209714412,0.0024621214094643,0.0069497074000537,0.0093727875500917,0.0069497074000537,0,0.0230788774788379,0.0359999984502792,0.0,0.0212983861565589,0,1.8453088779235571e-09,6.938893903907228e-18,10,11,10,12,1,1,1,1,0,0,0.0150000005960464,0.0179999992251396,0.0150000005960464,0,0.0392862483859062,0.0286370553076267,0.0106491930782794,0.0106491930782794,0.7099461770079065,2.6190831216540684,0,0,0.00495442610105,0.0024923065368945,1.661538450534526,0.0176940437667275,0.0024923065368945,7.0994652964214655,1,0,0,1,2,1,0,0.0059999972581863,320,3005
3005,9,0,3,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0216097384691238,0.0,-0.0046813348308205,-0.0046813348308205,0.0,0.0216097384691238,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0059309985721566,0.0050422036855002,0.0216097384691238,-0.0046813348308205,0.0216097384691238,0.0046813348308205,0.0149352690204977,0.0150594357401132,0.0149352690204977,0,0.0216097375378012,0.0,9.313225746154783e-10,0.0216097375378012,0,3.314444071630951e-09,6.938893903907228e-18,0,0,9,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0652028126642108,0.0543979438953101,0.0108048687689006,0.0108048687689006,inf,inf,0,0,-0.0046813315163764,6.938893903907228e-18,1.6615384522538923,0.0179527049310855,6.938893903907228e-18,inf,0,0,0,3,3,0,0,0.0359999984502792,320,3005
3005,9,0,4,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0165580511093139,0.0,-0.0039808037690818,-0.0039808037690818,0.0,0.0165580511093139,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0052773194781467,0.0047843005706572,0.0165580511093139,-0.0039808037690818,0.0165580511093139,0.0039808037690818,0.0126538574695587,0.0137059707194566,0.0126538574695587,0,0.0165580511093139,0.0,0.0,0.0165580511093139,0,8.404825654895197e-10,6.938893903907228e-18,0,0,9,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0444177575409412,0.0361387319862842,0.0082790255546569,0.0082790255546569,inf,inf,0,0,-0.0039808046095643,6.938893903907228e-18,1.6615384505345263,0.0137559192920205,6.938893903907228e-18,inf,0,0,0,4,5,0,0,0.0359999984502792,320,3005
3005,9,0,5,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0213744789361953,0.0,0.0020466838032007,0.0020466838032007,-1.3877787807814457e-17,0.0213744789361953,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0056922661829618,0.0047401766893426,0.0213744789361953,0.0020466838032007,0.0213744789361953,0.0020466838032007,0.006335699930787,0.0116621786728501,0.006335699930787,0,0.0213744789361953,0.0,0.0,0.0213744789361953,0,2.821850392242808e-09,2.0816681711721685e-17,0,0,10,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0387675538659095,0.0280803143978118,0.0106872394680976,0.0106872394680976,inf,inf,0,0,0.0020466809813503,6.938893903907228e-18,1.6615384505345263,0.0177572593063144,6.938893903907228e-18,inf,0,0,0,5,4,0,0,0.0359999984502792,320,3005
3005,9,1,0,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0279439985752105,0.0240000011399388,0.0016706036403775,0.0016706036403775,0.0024923077619419,0.0279439985752105,0.0240000011399388,1,4,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0023176756303285,0.0017532092343792,0.0039439974352717,-0.0008217041215644,0.0039439974352717,0.0008217041215644,0.0017232215031981,0.0123211508616805,0.0017232215031981,0,0.0279439985752105,0.0240000011399388,0.0,0.0097332266159355,0,7.748156409005669e-10,0.0,10,11,10,11,1,1,1,1,1,1,0.009000000078231,0.0120000010356307,0.009000000078231,0,0.0092894239351153,0.0044228106271475,0.0048666133079677,0.0048666133079677,0.5407348072961673,1.032158206040941,0,0,0.0016706028655618,0.0024923077619419,1.6615384505345263,0.0080860651350714,0.0024923077619419,3.244408759843918,1,0,0,2,2,0,0,0.0119999963790178,320,3005
3005,9,1,2,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0290921255946159,0.0359999975189566,-0.0017915008356794,-0.0017915008356794,0.0024923076329896,0.0290921255946159,0.0359999975189566,1,4,0.9076921939849854,0.209446940640395,13,1.6615383533331065,0.0033770684704596,0.0025632290662811,0.0069078719243407,-0.004283808468669,0.0069078719243407,0.004283808468669,0.0025321701541543,0.0086155775934457,0.0025321701541543,0,0.0290921260602772,0.0359999975189566,4.656612873077393e-10,0.0133782275952398,0,1.2772096323263036e-09,4.336808689942019e-19,10,11,10,11,1,1,1,1,1,1,0.0149999991990625,0.017999998293817,0.0149999991990625,0,0.0165781113319098,0.0098889975342899,0.0066891137976199,0.0066891137976199,0.445940943652715,1.1052074811407944,1,0,-0.0017914995584698,0.0024923076329896,1.661538450534526,0.0111142197747465,0.0024923076329896,4.45940927501581,0,0,0,1,1,1,1,0.0119999963790178,320,3005
3005,9,1,3,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0115080121904611,0.0,-0.0029819421470165,-0.0029819421470165,0.0,0.0115080121904611,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0028469620984857,0.0020699594045862,0.0115080121904611,-0.0029819421470165,0.0115080121904611,0.0029819421470165,0.0018615508452057,0.0063972510397434,0.0018615508452057,0,0.0115080117247998,0.0,4.656612873077393e-10,0.0115080117247998,0,2.1635995035504396e-10,4.336808689942019e-19,0,0,10,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0130314719863235,0.0072774661239236,0.0057540058623999,0.0057540058623999,inf,inf,0,0,-0.0029819419306565,4.336808689942019e-19,1.6615384522538923,0.0095605019948718,4.336808689942019e-19,inf,0,0,0,3,4,0,0,0.0359999975189566,320,3005
3005,9,1,4,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0163254402577877,0.0,0.0005854376940988,0.0005854376940988,0.0,0.0163254402577877,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0038413490995726,0.0025719519891946,0.0163254402577877,0.0005854376940988,0.0163254402577877,0.0005854376940988,0.0041339881718158,0.0062723853625357,0.0041339881718158,0,0.0163254402577877,0.0,0.0,0.0163254402577877,0,4.877536543060335e-10,1.0842021724855044e-19,0,0,10,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0197969707660377,0.0116342506371438,0.0081627201288938,0.0081627201288938,inf,inf,0,0,0.0005854381818524,1.0842021724855044e-19,1.6615384505345263,0.0135626733551092,1.0842021724855044e-19,inf,0,0,0,4,3,0,0,0.0359999975189566,320,3005
3005,9,1,5,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0110871791839599,0.0,-0.0008236257708631,-0.0008236257708631,0.0,0.0110871791839599,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0027906647605729,0.0020789242160648,0.0110871791839599,-0.0008236257708631,0.0110871791839599,0.0008236257708631,0.0017079940298572,0.0065374081023037,0.0017079940298572,0,0.0110871794950071,0.0,3.110471880063414e-10,0.0110871794950071,0,2.141487109169615e-10,1.0842021724855044e-19,0,0,10,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0131068364717066,0.007563246724203,0.0055435897475035,0.0055435897475035,inf,inf,0,0,-0.0008236255567144,1.0842021724855044e-19,1.6615384505345263,0.0092108875194661,1.0842021724855044e-19,inf,0,0,0,5,5,0,0,0.0359999975189566,320,3005
3005,9,2,0,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0330450683832168,0.0239999890327453,0.006773775909096,0.006773775909096,0.0024923127266076,0.0330450683832168,0.0239999890327453,1,4,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0067208703146905,0.0059403989618346,0.0090450793504714,0.0042814631824883,0.0090450793504714,0.0042814631824883,0.0067351711913943,0.0127488942816853,0.0067351711913943,0,0.0330450683832168,0.0239999890327453,0.0,0.021648459136486,0,4.16041865541894e-09,2.7755575615628914e-17,10,11,10,12,1,1,1,1,0,0,0.0089999884366989,0.0119999945163726,0.0089999884366989,0,0.1236378327012062,-0.1128136031329631,0.010824229568243,0.010824229568243,1.2026937194836245,13.73755461696516,0,0,0.0067737800695146,0.0024923127266076,1.6615384505345263,0.0179848736250485,0.0024923127266076,7.21613842157285,1,0,0,2,2,0,0,0.0060000121593475,320,3005
3005,9,2,1,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0393857881426811,0.0300000011920928,0.0013557858765125,0.0013557858765125,0.0,0.0393857881426811,0.0300000011920928,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0083545455570588,0.0072525625045482,0.0093857869505882,0.0013557858765125,0.0093857869505882,0.0013557858765125,0.009398715570569,0.0161515232175588,0.009398715570569,0,0.0393857881426811,0.0300000011920928,0.0,0.0281533002853393,0,3.716311258727955e-09,1.3877787807814457e-17,10,11,10,12,1,1,1,1,0,0,0.0150000005960464,0.0150000005960464,0.0150000005960464,0,0.1088525131344795,-0.0947758629918098,0.0140766501426696,0.0140766501426696,0.9384433055542586,7.256833920604629,0,0,0.0013557895928237,1.3877787807814457e-17,1.6615384505345263,0.0233888954667679,1.3877787807814457e-17,inf,0,0,0,1,1,1,1,0.0060000121593475,320,3005
3005,9,2,3,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0266313031315803,0.0,9.682153904577716e-05,9.682153904577716e-05,0.0,0.0266313031315803,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0071368202666069,0.0060612103466451,0.0266313031315803,9.682153904577716e-05,0.0266313031315803,9.682153904577716e-05,0.0147618921473622,0.0276542827486991,0.0147618921473622,0,0.0266313031315803,0.0,0.0,0.0266313031315803,0,2.5951847962280006e-09,4.163336342344337e-17,0,0,7,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.1034905239939689,-0.0901748724281787,0.0133156515657901,0.0133156515657901,inf,inf,0,0,9.68241342305734e-05,-4.163336342344337e-17,1.6615384522538923,0.0221244670933751,4.163336342344337e-17,inf,0,0,0,3,4,0,0,0.0300000011920928,320,3005
3005,9,2,4,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0291221663355827,0.0,0.0090231634676456,0.0090231634676456,0.0,0.0291221663355827,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0082534143188442,0.0067279662429933,0.0291221663355827,0.0090231634676456,0.0291221663355827,0.0090231634676456,0.0117061268538236,0.0176884867250919,0.0117061268538236,0,0.0291221663355827,0.0,0.0,0.0291221663355827,0,5.2702726488496054e-09,1.3877787807814457e-17,0,0,7,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0973850265145301,-0.0828239433467388,0.0145610831677913,0.0145610831677913,inf,inf,0,0,0.0090231687379182,1.3877787807814457e-17,1.6615384505345263,0.0241937995647164,1.3877787807814457e-17,inf,0,0,0,4,3,0,0,0.0300000011920928,320,3005
3005,9,2,5,9,882f4121d49e1f8fb8b55b93672ed326fe34e6e7c7ca17dde885236d3f0449e8,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0217244550585746,0.0,-0.0005090211634524,-0.0005090211634524,-2.7755575615628914e-17,0.0217244550585746,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0068471865695473,0.0060134735509488,0.0217244550585746,-0.0005090211634523,0.0217244550585746,0.0005090211634523,0.0104111433029174,0.0219164565205574,0.0104111433029174,0,0.0217244550585746,0.0,0.0,0.0217244550585746,0,2.786119078501681e-09,6.938893903907227e-17,0,0,2,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0973172113299369,-0.0864549838006496,0.0108622275292873,0.0108622275292873,inf,inf,0,0,-0.0005090239495714,4.163336342344337e-17,1.6615384505345263,0.0180480086983655,4.163336342344337e-17,inf,0,0,0,5,5,0,0,0.0300000011920928,320,3005
3005,10,0,1,10,2789149a893cae4e68d1371c2afcde1ea6d8bf8ab492824b80775541313e3bbe,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0216041952371597,0.0299999993294477,-0.0002456906659062,-0.0002456906659062,0.0,0.0216041952371597,0.0299999993294477,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0018745835304307,0.0013382015364057,0.008395804092288,-0.0002456906659062,0.008395804092288,0.0002456906659062,0.0011322123464196,0.0045698876492679,0.0011322123464196,0,0.0216041952371597,0.0299999993294477,0.0,0.008395804092288,0,1.546816656315328e-09,0.0,10,11,10,11,1,1,1,1,1,1,0.0149999996647238,0.0149999996647238,0.0149999996647238,0,0.0104936761781573,0.0062957741320133,0.004197902046144,0.004197902046144,0.2798601426649622,0.6995784275139517,1,0,-0.0002456891190896,0.0,1.6615384505345263,0.0069749756612458,0.0,inf,0,0,0,2,1,0,1,0.0059999991208314,320,3005
3005,10,0,2,10,2789149a893cae4e68d1371c2afcde1ea6d8bf8ab492824b80775541313e3bbe,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0190008878707885,0.0359999984502792,-0.0008955593220889,-0.0008955593220889,-0.0022846154538198,0.0190008878707885,0.0359999984502792,1,4,0.9076921939849854,0.209446940640395,13,1.6615383533331065,0.0035470726414873,0.0021677189341266,0.0169991105794906,0.0013890561317308,0.0169991105794906,0.0013890561317308,0.002187106758356,0.00572345033288,0.002187106758356,0,0.0190008883364498,0.0359999984502792,4.656612873077393e-10,0.0169991101138293,0,4.2570113493317624e-10,0.0,10,11,10,11,1,1,1,1,1,1,0.0179999996908009,0.0149999987334012,0.0149999987334012,0,0.0108244842849671,0.0023249292280524,0.0084995550569146,0.0084995550569146,0.566637051641096,0.7216323465990518,0,0,-0.00089555974779,-0.0022846154538198,1.661538450534526,0.0141223375394989,0.0022846154538198,6.181494358661879,1,0,0,1,2,1,0,0.0059999991208314,320,3005
3005,10,0,3,10,2789149a893cae4e68d1371c2afcde1ea6d8bf8ab492824b80775541313e3bbe,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0054220110177993,0.0,-0.0031087517272681,-0.0031087517272681,0.0,0.0054220110177993,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0014780256081313,0.0011988005892941,0.0054220110177993,-0.0031087517272681,0.0054220110177993,0.0031087517272681,0.0034285571891814,0.0021108633372932,0.0034285571891814,0,0.0054220107849687,0.0,2.3283064365386963e-10,0.0054220107849687,0,4.758687680017637e-10,0.0,0,0,2,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0080846501514315,0.0053736447589471,0.0027110053924843,0.0027110053924843,inf,inf,0,0,-0.0031087512513993,0.0,1.6615384522538923,0.0045044397038804,0.0,inf,0,0,0,3,4,0,0,0.0359999984502792,320,3005
3005,10,0,4,10,2789149a893cae4e68d1371c2afcde1ea6d8bf8ab492824b80775541313e3bbe,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0093963583931326,0.0,2.4098360427160515e-06,2.4098360427160515e-06,0.0,0.0093963583931326,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0020876748428525,0.0013283278638794,0.0093963583931326,2.4098360427160515e-06,0.0093963583931326,2.4098360427160515e-06,0.002010409720242,0.005635886453092,0.002010409720242,0,0.0093963587423786,0.0,3.4924596548080444e-10,0.0093963587423786,0,4.527339982941802e-10,0.0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0079944925382733,0.003296313167084,0.0046981793711893,0.0046981793711893,inf,inf,0,0,2.4102887767143456e-06,0.0,1.6615384505345263,0.0078062056727391,0.0,inf,0,0,0,4,3,0,0,0.0359999984502792,320,3005
3005,10,0,5,10,2789149a893cae4e68d1371c2afcde1ea6d8bf8ab492824b80775541313e3bbe,7c445d7a846bbbe21840c411e0824d95f9381f45568118a526b8e8559ffbe5bf,0.0042083682492375,0.0,0.0012458253186196,0.0012458253186196,0.0,0.0042083682492375,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0012763203958335,0.0011318421029877,0.0042083682492375,0.0012458253186196,0.0042083682492375,0.0012458253186196,0.0008928135503083,0.0028362886514514,0.0008928135503083,0,0.0042083682492375,0.0,0.0,0.0042083682492375,0,7.493443135962731e-10,0.0,0,0,2,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0060557816177606,0.0039515974931418,0.0021041841246187,0.0021041841246187,inf,inf,0,0,0.0012458260679639,0.0,1.6615384505345263,0.0034961828300584,0.0,inf,0,0,0,5,5,0,0,0.0359999984502792,320,3005
